PlanId,PlanName,DesignId,Run,Tags,Output
PJ_P1_Cycle_build_to_run,P1 BRAHL cycle build → run,D1,Y,Journey;qoa_web;Regression;P1;BRAHL;Cycle;build;run,pj_p1_cycle_build_run
PJ_P1_Cycle_run_to_analyze,P1 BRAHL cycle run → analyze,D1,Y,Journey;qoa_web;Regression;P1;BRAHL;Cycle;run;analyze,pj_p1_cycle_run_analyze
PJ_P1_Cycle_analyze_to_heal,P1 BRAHL cycle analyze → heal,D1,Y,Journey;qoa_web;Regression;P1;BRAHL;Cycle;analyze;heal,pj_p1_cycle_analyze_heal
PJ_P1_Cycle_heal_to_loop,P1 BRAHL cycle heal → loop,D1,Y,Journey;qoa_web;Regression;P1;BRAHL;Cycle;heal;loop,pj_p1_cycle_heal_loop
PJ_P1_Cycle_loop_to_brahl,P1 BRAHL cycle loop → brahl,D1,Y,Journey;qoa_web;Regression;P1;BRAHL;Cycle;loop;brahl,pj_p1_cycle_loop_brahl
PJ_P1_Cycle_brahl_to_cost,P1 BRAHL cycle brahl → cost,D1,Y,Journey;qoa_web;Regression;P1;BRAHL;Cycle;brahl;cost,pj_p1_cycle_brahl_cost
PJ_P2_Cycle_build_to_run,P2 BRAHL cycle build → run,D2,Y,Journey;qoa_web;Regression;P2;BRAHL;Cycle;build;run,pj_p2_cycle_build_run
PJ_P2_Cycle_run_to_analyze,P2 BRAHL cycle run → analyze,D2,Y,Journey;qoa_web;Regression;P2;BRAHL;Cycle;run;analyze,pj_p2_cycle_run_analyze
PJ_P2_Cycle_analyze_to_heal,P2 BRAHL cycle analyze → heal,D2,Y,Journey;qoa_web;Regression;P2;BRAHL;Cycle;analyze;heal,pj_p2_cycle_analyze_heal
PJ_P2_Cycle_heal_to_loop,P2 BRAHL cycle heal → loop,D2,Y,Journey;qoa_web;Regression;P2;BRAHL;Cycle;heal;loop,pj_p2_cycle_heal_loop
PJ_P2_Cycle_loop_to_brahl,P2 BRAHL cycle loop → brahl,D2,Y,Journey;qoa_web;Regression;P2;BRAHL;Cycle;loop;brahl,pj_p2_cycle_loop_brahl
PJ_P2_Cycle_brahl_to_cost,P2 BRAHL cycle brahl → cost,D2,Y,Journey;qoa_web;Regression;P2;BRAHL;Cycle;brahl;cost,pj_p2_cycle_brahl_cost
PJ_P5_Cycle_build_to_run,P5 BRAHL cycle build → run,D5,Y,Journey;qoa_web;Regression;P5;BRAHL;Cycle;build;run,pj_p5_cycle_build_run
PJ_P5_Cycle_run_to_analyze,P5 BRAHL cycle run → analyze,D5,Y,Journey;qoa_web;Regression;P5;BRAHL;Cycle;run;analyze,pj_p5_cycle_run_analyze
PJ_P5_Cycle_analyze_to_heal,P5 BRAHL cycle analyze → heal,D5,Y,Journey;qoa_web;Regression;P5;BRAHL;Cycle;analyze;heal,pj_p5_cycle_analyze_heal
PJ_P5_Cycle_heal_to_loop,P5 BRAHL cycle heal → loop,D5,Y,Journey;qoa_web;Regression;P5;BRAHL;Cycle;heal;loop,pj_p5_cycle_heal_loop
PJ_P5_Cycle_loop_to_brahl,P5 BRAHL cycle loop → brahl,D5,Y,Journey;qoa_web;Regression;P5;BRAHL;Cycle;loop;brahl,pj_p5_cycle_loop_brahl
PJ_P5_Cycle_brahl_to_cost,P5 BRAHL cycle brahl → cost,D5,Y,Journey;qoa_web;Regression;P5;BRAHL;Cycle;brahl;cost,pj_p5_cycle_brahl_cost
PJ_P6_Cycle_build_to_run,P6 BRAHL cycle build → run,D6,Y,Journey;qoa_web;Regression;P6;BRAHL;Cycle;build;run,pj_p6_cycle_build_run
PJ_P6_Cycle_run_to_analyze,P6 BRAHL cycle run → analyze,D6,Y,Journey;qoa_web;Regression;P6;BRAHL;Cycle;run;analyze,pj_p6_cycle_run_analyze
PJ_P6_Cycle_analyze_to_heal,P6 BRAHL cycle analyze → heal,D6,Y,Journey;qoa_web;Regression;P6;BRAHL;Cycle;analyze;heal,pj_p6_cycle_analyze_heal
PJ_P6_Cycle_heal_to_loop,P6 BRAHL cycle heal → loop,D6,Y,Journey;qoa_web;Regression;P6;BRAHL;Cycle;heal;loop,pj_p6_cycle_heal_loop
PJ_P6_Cycle_loop_to_brahl,P6 BRAHL cycle loop → brahl,D6,Y,Journey;qoa_web;Regression;P6;BRAHL;Cycle;loop;brahl,pj_p6_cycle_loop_brahl
PJ_P6_Cycle_brahl_to_cost,P6 BRAHL cycle brahl → cost,D6,Y,Journey;qoa_web;Regression;P6;BRAHL;Cycle;brahl;cost,pj_p6_cycle_brahl_cost
PJ_P7_Cycle_build_to_run,P7 BRAHL cycle build → run,D7,Y,Journey;qoa_web;Regression;P7;BRAHL;Cycle;build;run,pj_p7_cycle_build_run
PJ_P7_Cycle_run_to_analyze,P7 BRAHL cycle run → analyze,D7,Y,Journey;qoa_web;Regression;P7;BRAHL;Cycle;run;analyze,pj_p7_cycle_run_analyze
PJ_P7_Cycle_analyze_to_heal,P7 BRAHL cycle analyze → heal,D7,Y,Journey;qoa_web;Regression;P7;BRAHL;Cycle;analyze;heal,pj_p7_cycle_analyze_heal
PJ_P7_Cycle_heal_to_loop,P7 BRAHL cycle heal → loop,D7,Y,Journey;qoa_web;Regression;P7;BRAHL;Cycle;heal;loop,pj_p7_cycle_heal_loop
PJ_P7_Cycle_loop_to_brahl,P7 BRAHL cycle loop → brahl,D7,Y,Journey;qoa_web;Regression;P7;BRAHL;Cycle;loop;brahl,pj_p7_cycle_loop_brahl
PJ_P7_Cycle_brahl_to_cost,P7 BRAHL cycle brahl → cost,D7,Y,Journey;qoa_web;Regression;P7;BRAHL;Cycle;brahl;cost,pj_p7_cycle_brahl_cost
PJ_P9_Cycle_build_to_run,P9 BRAHL cycle build → run,D9,Y,Journey;qoa_web;Regression;P9;BRAHL;Cycle;build;run,pj_p9_cycle_build_run
PJ_P9_Cycle_run_to_analyze,P9 BRAHL cycle run → analyze,D9,Y,Journey;qoa_web;Regression;P9;BRAHL;Cycle;run;analyze,pj_p9_cycle_run_analyze
PJ_P9_Cycle_analyze_to_heal,P9 BRAHL cycle analyze → heal,D9,Y,Journey;qoa_web;Regression;P9;BRAHL;Cycle;analyze;heal,pj_p9_cycle_analyze_heal
PJ_P9_Cycle_heal_to_loop,P9 BRAHL cycle heal → loop,D9,Y,Journey;qoa_web;Regression;P9;BRAHL;Cycle;heal;loop,pj_p9_cycle_heal_loop
PJ_P9_Cycle_loop_to_brahl,P9 BRAHL cycle loop → brahl,D9,Y,Journey;qoa_web;Regression;P9;BRAHL;Cycle;loop;brahl,pj_p9_cycle_loop_brahl
PJ_P9_Cycle_brahl_to_cost,P9 BRAHL cycle brahl → cost,D9,Y,Journey;qoa_web;Regression;P9;BRAHL;Cycle;brahl;cost,pj_p9_cycle_brahl_cost
PJ_P1_Switch_cli_net,P1 switch client → networker,D1,Y,Journey;qoa_web;Regression;P1;Avatar;Switch;client;networker,pj_p1_sw_client_networker
PJ_P1_Switch_net_cli,P1 switch networker → client,D1,Y,Journey;qoa_web;Regression;P1;Avatar;Switch;networker;client,pj_p1_sw_networker_client
PJ_P2_Switch_cli_con,P2 switch client → consultant,D2,Y,Journey;qoa_web;Regression;P2;Avatar;Switch;client;consultant,pj_p2_sw_client_consultant
PJ_P2_Switch_con_cli,P2 switch consultant → client,D2,Y,Journey;qoa_web;Regression;P2;Avatar;Switch;consultant;client,pj_p2_sw_consultant_client
PJ_P2_Switch_cli_net,P2 switch client → networker,D2,Y,Journey;qoa_web;Regression;P2;Avatar;Switch;client;networker,pj_p2_sw_client_networker
PJ_P2_Switch_net_cli,P2 switch networker → client,D2,Y,Journey;qoa_web;Regression;P2;Avatar;Switch;networker;client,pj_p2_sw_networker_client
PJ_P3_Switch_cli_con,P3 switch client → consultant,D3,Y,Journey;qoa_web;Regression;P3;Avatar;Switch;client;consultant,pj_p3_sw_client_consultant
PJ_P3_Switch_con_cli,P3 switch consultant → client,D3,Y,Journey;qoa_web;Regression;P3;Avatar;Switch;consultant;client,pj_p3_sw_consultant_client
PJ_P3_Switch_cli_net,P3 switch client → networker,D3,Y,Journey;qoa_web;Regression;P3;Avatar;Switch;client;networker,pj_p3_sw_client_networker
PJ_P3_Switch_net_cli,P3 switch networker → client,D3,Y,Journey;qoa_web;Regression;P3;Avatar;Switch;networker;client,pj_p3_sw_networker_client
PJ_P4_Switch_cli_con,P4 switch client → consultant,D4,Y,Journey;qoa_web;Regression;P4;Avatar;Switch;client;consultant,pj_p4_sw_client_consultant
PJ_P4_Switch_con_cli,P4 switch consultant → client,D4,Y,Journey;qoa_web;Regression;P4;Avatar;Switch;consultant;client,pj_p4_sw_consultant_client
PJ_P4_Switch_cli_net,P4 switch client → networker,D4,Y,Journey;qoa_web;Regression;P4;Avatar;Switch;client;networker,pj_p4_sw_client_networker
PJ_P4_Switch_net_cli,P4 switch networker → client,D4,Y,Journey;qoa_web;Regression;P4;Avatar;Switch;networker;client,pj_p4_sw_networker_client
PJ_P5_Switch_cli_net,P5 switch client → networker,D5,Y,Journey;qoa_web;Regression;P5;Avatar;Switch;client;networker,pj_p5_sw_client_networker
PJ_P5_Switch_net_cli,P5 switch networker → client,D5,Y,Journey;qoa_web;Regression;P5;Avatar;Switch;networker;client,pj_p5_sw_networker_client
PJ_P6_Switch_cli_con,P6 switch client → consultant,D6,Y,Journey;qoa_web;Regression;P6;Avatar;Switch;client;consultant,pj_p6_sw_client_consultant
PJ_P6_Switch_con_cli,P6 switch consultant → client,D6,Y,Journey;qoa_web;Regression;P6;Avatar;Switch;consultant;client,pj_p6_sw_consultant_client
PJ_P6_Switch_cli_net,P6 switch client → networker,D6,Y,Journey;qoa_web;Regression;P6;Avatar;Switch;client;networker,pj_p6_sw_client_networker
PJ_P6_Switch_net_cli,P6 switch networker → client,D6,Y,Journey;qoa_web;Regression;P6;Avatar;Switch;networker;client,pj_p6_sw_networker_client
PJ_P7_Switch_cli_net,P7 switch client → networker,D7,Y,Journey;qoa_web;Regression;P7;Avatar;Switch;client;networker,pj_p7_sw_client_networker
PJ_P7_Switch_net_cli,P7 switch networker → client,D7,Y,Journey;qoa_web;Regression;P7;Avatar;Switch;networker;client,pj_p7_sw_networker_client
PJ_P8_Switch_cli_con,P8 switch client → consultant,D8,Y,Journey;qoa_web;Regression;P8;Avatar;Switch;client;consultant,pj_p8_sw_client_consultant
PJ_P8_Switch_con_cli,P8 switch consultant → client,D8,Y,Journey;qoa_web;Regression;P8;Avatar;Switch;consultant;client,pj_p8_sw_consultant_client
PJ_P8_Switch_cli_net,P8 switch client → networker,D8,Y,Journey;qoa_web;Regression;P8;Avatar;Switch;client;networker,pj_p8_sw_client_networker
PJ_P8_Switch_net_cli,P8 switch networker → client,D8,Y,Journey;qoa_web;Regression;P8;Avatar;Switch;networker;client,pj_p8_sw_networker_client
PJ_P9_Switch_cli_net,P9 switch client → networker,D9,Y,Journey;qoa_web;Regression;P9;Avatar;Switch;client;networker,pj_p9_sw_client_networker
PJ_P9_Switch_net_cli,P9 switch networker → client,D9,Y,Journey;qoa_web;Regression;P9;Avatar;Switch;networker;client,pj_p9_sw_networker_client
PJ_P1_Engine_Run,P1 FoXYiZ Run scope,D1,Y,Journey;qoa_web;Regression;P1;FoXYiZ;Run,pj_p1_eng_run
PJ_P1_Engine_RunRefresh,P1 FoXYiZ Refresh runs,D1,Y,Journey;qoa_web;Regression;P1;FoXYiZ;RunRefresh,pj_p1_eng_runrefresh
PJ_P1_Engine_RunBtn,P1 FoXYiZ Run button,D1,Y,Journey;qoa_web;Regression;P1;FoXYiZ;RunBtn,pj_p1_eng_runbtn
PJ_P1_Engine_AnalyzeScope,P1 FoXYiZ Analyze scope,D1,Y,Journey;qoa_web;Regression;P1;FoXYiZ;AnalyzeScope,pj_p1_eng_analyzescope
PJ_P1_Engine_AnalyzeAi,P1 FoXYiZ Analyze AI,D1,Y,Journey;qoa_web;Regression;P1;FoXYiZ;AnalyzeAi,pj_p1_eng_analyzeai
PJ_P1_Engine_HealShrink,P1 FoXYiZ Shrink,D1,Y,Journey;qoa_web;Regression;P1;FoXYiZ;HealShrink,pj_p1_eng_healshrink
PJ_P1_Engine_HealRestore,P1 FoXYiZ Restore,D1,Y,Journey;qoa_web;Regression;P1;FoXYiZ;HealRestore,pj_p1_eng_healrestore
PJ_P1_Engine_HealAi,P1 FoXYiZ Heal AI,D1,Y,Journey;qoa_web;Regression;P1;FoXYiZ;HealAi,pj_p1_eng_healai
PJ_P1_Engine_LoopPanel,P1 FoXYiZ Loop heading,D1,Y,Journey;qoa_web;Regression;P1;FoXYiZ;LoopPanel,pj_p1_eng_looppanel
PJ_P1_Engine_BrahlList,P1 FoXYiZ Report list,D1,Y,Journey;qoa_web;Regression;P1;FoXYiZ;BrahlList,pj_p1_eng_brahllist
PJ_P1_Engine_BrahlChat,P1 FoXYiZ BRAHL chat,D1,Y,Journey;qoa_web;Regression;P1;FoXYiZ;BrahlChat,pj_p1_eng_brahlchat
PJ_P1_Engine_BrahlGoNoGo,P1 FoXYiZ Go/No-Go,D1,Y,Journey;qoa_web;Regression;P1;FoXYiZ;BrahlGoNoGo,pj_p1_eng_brahlgonogo
PJ_P1_Engine_LinkReport,P1 FoXYiZ Link report,D1,Y,Journey;qoa_web;Regression;P1;FoXYiZ;LinkReport,pj_p1_eng_linkreport
PJ_P2_Engine_Run,P2 FoXYiZ Run scope,D2,Y,Journey;qoa_web;Regression;P2;FoXYiZ;Run,pj_p2_eng_run
PJ_P2_Engine_RunRefresh,P2 FoXYiZ Refresh runs,D2,Y,Journey;qoa_web;Regression;P2;FoXYiZ;RunRefresh,pj_p2_eng_runrefresh
PJ_P2_Engine_RunBtn,P2 FoXYiZ Run button,D2,Y,Journey;qoa_web;Regression;P2;FoXYiZ;RunBtn,pj_p2_eng_runbtn
PJ_P2_Engine_AnalyzeScope,P2 FoXYiZ Analyze scope,D2,Y,Journey;qoa_web;Regression;P2;FoXYiZ;AnalyzeScope,pj_p2_eng_analyzescope
PJ_P2_Engine_AnalyzeAi,P2 FoXYiZ Analyze AI,D2,Y,Journey;qoa_web;Regression;P2;FoXYiZ;AnalyzeAi,pj_p2_eng_analyzeai
PJ_P2_Engine_HealShrink,P2 FoXYiZ Shrink,D2,Y,Journey;qoa_web;Regression;P2;FoXYiZ;HealShrink,pj_p2_eng_healshrink
PJ_P2_Engine_HealRestore,P2 FoXYiZ Restore,D2,Y,Journey;qoa_web;Regression;P2;FoXYiZ;HealRestore,pj_p2_eng_healrestore
PJ_P2_Engine_HealAi,P2 FoXYiZ Heal AI,D2,Y,Journey;qoa_web;Regression;P2;FoXYiZ;HealAi,pj_p2_eng_healai
PJ_P2_Engine_LoopPanel,P2 FoXYiZ Loop heading,D2,Y,Journey;qoa_web;Regression;P2;FoXYiZ;LoopPanel,pj_p2_eng_looppanel
PJ_P2_Engine_BrahlList,P2 FoXYiZ Report list,D2,Y,Journey;qoa_web;Regression;P2;FoXYiZ;BrahlList,pj_p2_eng_brahllist
PJ_P2_Engine_BrahlChat,P2 FoXYiZ BRAHL chat,D2,Y,Journey;qoa_web;Regression;P2;FoXYiZ;BrahlChat,pj_p2_eng_brahlchat
PJ_P2_Engine_BrahlGoNoGo,P2 FoXYiZ Go/No-Go,D2,Y,Journey;qoa_web;Regression;P2;FoXYiZ;BrahlGoNoGo,pj_p2_eng_brahlgonogo
PJ_P2_Engine_LinkReport,P2 FoXYiZ Link report,D2,Y,Journey;qoa_web;Regression;P2;FoXYiZ;LinkReport,pj_p2_eng_linkreport
PJ_P5_Engine_Run,P5 FoXYiZ Run scope,D5,Y,Journey;qoa_web;Regression;P5;FoXYiZ;Run,pj_p5_eng_run
PJ_P5_Engine_RunRefresh,P5 FoXYiZ Refresh runs,D5,Y,Journey;qoa_web;Regression;P5;FoXYiZ;RunRefresh,pj_p5_eng_runrefresh
PJ_P5_Engine_RunBtn,P5 FoXYiZ Run button,D5,Y,Journey;qoa_web;Regression;P5;FoXYiZ;RunBtn,pj_p5_eng_runbtn
PJ_P5_Engine_AnalyzeScope,P5 FoXYiZ Analyze scope,D5,Y,Journey;qoa_web;Regression;P5;FoXYiZ;AnalyzeScope,pj_p5_eng_analyzescope
PJ_P5_Engine_AnalyzeAi,P5 FoXYiZ Analyze AI,D5,Y,Journey;qoa_web;Regression;P5;FoXYiZ;AnalyzeAi,pj_p5_eng_analyzeai
PJ_P5_Engine_HealShrink,P5 FoXYiZ Shrink,D5,Y,Journey;qoa_web;Regression;P5;FoXYiZ;HealShrink,pj_p5_eng_healshrink
PJ_P5_Engine_HealRestore,P5 FoXYiZ Restore,D5,Y,Journey;qoa_web;Regression;P5;FoXYiZ;HealRestore,pj_p5_eng_healrestore
PJ_P5_Engine_HealAi,P5 FoXYiZ Heal AI,D5,Y,Journey;qoa_web;Regression;P5;FoXYiZ;HealAi,pj_p5_eng_healai
PJ_P5_Engine_LoopPanel,P5 FoXYiZ Loop heading,D5,Y,Journey;qoa_web;Regression;P5;FoXYiZ;LoopPanel,pj_p5_eng_looppanel
PJ_P5_Engine_BrahlList,P5 FoXYiZ Report list,D5,Y,Journey;qoa_web;Regression;P5;FoXYiZ;BrahlList,pj_p5_eng_brahllist
PJ_P5_Engine_BrahlChat,P5 FoXYiZ BRAHL chat,D5,Y,Journey;qoa_web;Regression;P5;FoXYiZ;BrahlChat,pj_p5_eng_brahlchat
PJ_P5_Engine_BrahlGoNoGo,P5 FoXYiZ Go/No-Go,D5,Y,Journey;qoa_web;Regression;P5;FoXYiZ;BrahlGoNoGo,pj_p5_eng_brahlgonogo
PJ_P5_Engine_LinkReport,P5 FoXYiZ Link report,D5,Y,Journey;qoa_web;Regression;P5;FoXYiZ;LinkReport,pj_p5_eng_linkreport
PJ_P6_Engine_Run,P6 FoXYiZ Run scope,D6,Y,Journey;qoa_web;Regression;P6;FoXYiZ;Run,pj_p6_eng_run
PJ_P6_Engine_RunRefresh,P6 FoXYiZ Refresh runs,D6,Y,Journey;qoa_web;Regression;P6;FoXYiZ;RunRefresh,pj_p6_eng_runrefresh
PJ_P6_Engine_RunBtn,P6 FoXYiZ Run button,D6,Y,Journey;qoa_web;Regression;P6;FoXYiZ;RunBtn,pj_p6_eng_runbtn
PJ_P6_Engine_AnalyzeScope,P6 FoXYiZ Analyze scope,D6,Y,Journey;qoa_web;Regression;P6;FoXYiZ;AnalyzeScope,pj_p6_eng_analyzescope
PJ_P6_Engine_AnalyzeAi,P6 FoXYiZ Analyze AI,D6,Y,Journey;qoa_web;Regression;P6;FoXYiZ;AnalyzeAi,pj_p6_eng_analyzeai
PJ_P6_Engine_HealShrink,P6 FoXYiZ Shrink,D6,Y,Journey;qoa_web;Regression;P6;FoXYiZ;HealShrink,pj_p6_eng_healshrink
PJ_P6_Engine_HealRestore,P6 FoXYiZ Restore,D6,Y,Journey;qoa_web;Regression;P6;FoXYiZ;HealRestore,pj_p6_eng_healrestore
PJ_P6_Engine_HealAi,P6 FoXYiZ Heal AI,D6,Y,Journey;qoa_web;Regression;P6;FoXYiZ;HealAi,pj_p6_eng_healai
PJ_P6_Engine_LoopPanel,P6 FoXYiZ Loop heading,D6,Y,Journey;qoa_web;Regression;P6;FoXYiZ;LoopPanel,pj_p6_eng_looppanel
PJ_P6_Engine_BrahlList,P6 FoXYiZ Report list,D6,Y,Journey;qoa_web;Regression;P6;FoXYiZ;BrahlList,pj_p6_eng_brahllist
PJ_P6_Engine_BrahlChat,P6 FoXYiZ BRAHL chat,D6,Y,Journey;qoa_web;Regression;P6;FoXYiZ;BrahlChat,pj_p6_eng_brahlchat
PJ_P6_Engine_BrahlGoNoGo,P6 FoXYiZ Go/No-Go,D6,Y,Journey;qoa_web;Regression;P6;FoXYiZ;BrahlGoNoGo,pj_p6_eng_brahlgonogo
PJ_P6_Engine_LinkReport,P6 FoXYiZ Link report,D6,Y,Journey;qoa_web;Regression;P6;FoXYiZ;LinkReport,pj_p6_eng_linkreport
PJ_P7_Engine_Run,P7 FoXYiZ Run scope,D7,Y,Journey;qoa_web;Regression;P7;FoXYiZ;Run,pj_p7_eng_run
PJ_P7_Engine_RunRefresh,P7 FoXYiZ Refresh runs,D7,Y,Journey;qoa_web;Regression;P7;FoXYiZ;RunRefresh,pj_p7_eng_runrefresh
PJ_P7_Engine_RunBtn,P7 FoXYiZ Run button,D7,Y,Journey;qoa_web;Regression;P7;FoXYiZ;RunBtn,pj_p7_eng_runbtn
PJ_P7_Engine_AnalyzeScope,P7 FoXYiZ Analyze scope,D7,Y,Journey;qoa_web;Regression;P7;FoXYiZ;AnalyzeScope,pj_p7_eng_analyzescope
PJ_P7_Engine_AnalyzeAi,P7 FoXYiZ Analyze AI,D7,Y,Journey;qoa_web;Regression;P7;FoXYiZ;AnalyzeAi,pj_p7_eng_analyzeai
PJ_P7_Engine_HealShrink,P7 FoXYiZ Shrink,D7,Y,Journey;qoa_web;Regression;P7;FoXYiZ;HealShrink,pj_p7_eng_healshrink
PJ_P7_Engine_HealRestore,P7 FoXYiZ Restore,D7,Y,Journey;qoa_web;Regression;P7;FoXYiZ;HealRestore,pj_p7_eng_healrestore
PJ_P7_Engine_HealAi,P7 FoXYiZ Heal AI,D7,Y,Journey;qoa_web;Regression;P7;FoXYiZ;HealAi,pj_p7_eng_healai
PJ_P7_Engine_LoopPanel,P7 FoXYiZ Loop heading,D7,Y,Journey;qoa_web;Regression;P7;FoXYiZ;LoopPanel,pj_p7_eng_looppanel
PJ_P7_Engine_BrahlList,P7 FoXYiZ Report list,D7,Y,Journey;qoa_web;Regression;P7;FoXYiZ;BrahlList,pj_p7_eng_brahllist
PJ_P7_Engine_BrahlChat,P7 FoXYiZ BRAHL chat,D7,Y,Journey;qoa_web;Regression;P7;FoXYiZ;BrahlChat,pj_p7_eng_brahlchat
PJ_P7_Engine_BrahlGoNoGo,P7 FoXYiZ Go/No-Go,D7,Y,Journey;qoa_web;Regression;P7;FoXYiZ;BrahlGoNoGo,pj_p7_eng_brahlgonogo
PJ_P7_Engine_LinkReport,P7 FoXYiZ Link report,D7,Y,Journey;qoa_web;Regression;P7;FoXYiZ;LinkReport,pj_p7_eng_linkreport
PJ_P9_Engine_Run,P9 FoXYiZ Run scope,D9,Y,Journey;qoa_web;Regression;P9;FoXYiZ;Run,pj_p9_eng_run
PJ_P9_Engine_RunRefresh,P9 FoXYiZ Refresh runs,D9,Y,Journey;qoa_web;Regression;P9;FoXYiZ;RunRefresh,pj_p9_eng_runrefresh
PJ_P9_Engine_RunBtn,P9 FoXYiZ Run button,D9,Y,Journey;qoa_web;Regression;P9;FoXYiZ;RunBtn,pj_p9_eng_runbtn
PJ_P9_Engine_AnalyzeScope,P9 FoXYiZ Analyze scope,D9,Y,Journey;qoa_web;Regression;P9;FoXYiZ;AnalyzeScope,pj_p9_eng_analyzescope
PJ_P9_Engine_AnalyzeAi,P9 FoXYiZ Analyze AI,D9,Y,Journey;qoa_web;Regression;P9;FoXYiZ;AnalyzeAi,pj_p9_eng_analyzeai
PJ_P9_Engine_HealShrink,P9 FoXYiZ Shrink,D9,Y,Journey;qoa_web;Regression;P9;FoXYiZ;HealShrink,pj_p9_eng_healshrink
PJ_P9_Engine_HealRestore,P9 FoXYiZ Restore,D9,Y,Journey;qoa_web;Regression;P9;FoXYiZ;HealRestore,pj_p9_eng_healrestore
PJ_P9_Engine_HealAi,P9 FoXYiZ Heal AI,D9,Y,Journey;qoa_web;Regression;P9;FoXYiZ;HealAi,pj_p9_eng_healai
PJ_P9_Engine_LoopPanel,P9 FoXYiZ Loop heading,D9,Y,Journey;qoa_web;Regression;P9;FoXYiZ;LoopPanel,pj_p9_eng_looppanel
PJ_P9_Engine_BrahlList,P9 FoXYiZ Report list,D9,Y,Journey;qoa_web;Regression;P9;FoXYiZ;BrahlList,pj_p9_eng_brahllist
PJ_P9_Engine_BrahlChat,P9 FoXYiZ BRAHL chat,D9,Y,Journey;qoa_web;Regression;P9;FoXYiZ;BrahlChat,pj_p9_eng_brahlchat
PJ_P9_Engine_BrahlGoNoGo,P9 FoXYiZ Go/No-Go,D9,Y,Journey;qoa_web;Regression;P9;FoXYiZ;BrahlGoNoGo,pj_p9_eng_brahlgonogo
PJ_P9_Engine_LinkReport,P9 FoXYiZ Link report,D9,Y,Journey;qoa_web;Regression;P9;FoXYiZ;LinkReport,pj_p9_eng_linkreport
PJ_P1_A77_Panel_cli,P1 Atomic77 panel as client,D1,Y,Journey;qoa_web;Regression;P1;Atomic77;client,pj_p1_a77_panel
PJ_P1_A77_Faq_idea_cli,P1 A77 FAQ idea,D1,Y,Journey;qoa_web;Regression;P1;Atomic77;FAQ;idea,pj_p1_a77_idea
PJ_P1_A77_Faq_brahl_cli,P1 A77 FAQ brahl,D1,Y,Journey;qoa_web;Regression;P1;Atomic77;FAQ;brahl,pj_p1_a77_brahl
PJ_P1_A77_Faq_launch_cli,P1 A77 FAQ launch,D1,Y,Journey;qoa_web;Regression;P1;Atomic77;FAQ;launch,pj_p1_a77_launch
PJ_P1_A77_Faq_cost_cli,P1 A77 FAQ cost,D1,Y,Journey;qoa_web;Regression;P1;Atomic77;FAQ;cost,pj_p1_a77_cost
PJ_P1_A77_Faq_hunter_cli,P1 A77 FAQ hunter,D1,Y,Journey;qoa_web;Regression;P1;Atomic77;FAQ;hunter,pj_p1_a77_hunter
PJ_P1_A77_Panel_net,P1 Atomic77 panel as networker,D1,Y,Journey;qoa_web;Regression;P1;Atomic77;networker,pj_p1_a77_panel
PJ_P1_A77_Faq_idea_net,P1 A77 FAQ idea,D1,Y,Journey;qoa_web;Regression;P1;Atomic77;FAQ;idea,pj_p1_a77_idea
PJ_P1_A77_Faq_brahl_net,P1 A77 FAQ brahl,D1,Y,Journey;qoa_web;Regression;P1;Atomic77;FAQ;brahl,pj_p1_a77_brahl
PJ_P1_A77_Faq_launch_net,P1 A77 FAQ launch,D1,Y,Journey;qoa_web;Regression;P1;Atomic77;FAQ;launch,pj_p1_a77_launch
PJ_P1_A77_Faq_cost_net,P1 A77 FAQ cost,D1,Y,Journey;qoa_web;Regression;P1;Atomic77;FAQ;cost,pj_p1_a77_cost
PJ_P1_A77_Faq_hunter_net,P1 A77 FAQ hunter,D1,Y,Journey;qoa_web;Regression;P1;Atomic77;FAQ;hunter,pj_p1_a77_hunter
PJ_P1_Theme_pro,P1 theme pro,D1,Y,Journey;qoa_web;Regression;P1;Theme;pro,pj_p1_theme_pro
PJ_P1_Theme_arena,P1 theme arena,D1,Y,Journey;qoa_web;Regression;P1;Theme;arena,pj_p1_theme_arena
PJ_P2_A77_Panel_cli,P2 Atomic77 panel as client,D2,Y,Journey;qoa_web;Regression;P2;Atomic77;client,pj_p2_a77_panel
PJ_P2_A77_Faq_idea_cli,P2 A77 FAQ idea,D2,Y,Journey;qoa_web;Regression;P2;Atomic77;FAQ;idea,pj_p2_a77_idea
PJ_P2_A77_Faq_brahl_cli,P2 A77 FAQ brahl,D2,Y,Journey;qoa_web;Regression;P2;Atomic77;FAQ;brahl,pj_p2_a77_brahl
PJ_P2_A77_Faq_launch_cli,P2 A77 FAQ launch,D2,Y,Journey;qoa_web;Regression;P2;Atomic77;FAQ;launch,pj_p2_a77_launch
PJ_P2_A77_Faq_cost_cli,P2 A77 FAQ cost,D2,Y,Journey;qoa_web;Regression;P2;Atomic77;FAQ;cost,pj_p2_a77_cost
PJ_P2_A77_Faq_hunter_cli,P2 A77 FAQ hunter,D2,Y,Journey;qoa_web;Regression;P2;Atomic77;FAQ;hunter,pj_p2_a77_hunter
PJ_P2_A77_Panel_con,P2 Atomic77 panel as consultant,D2,Y,Journey;qoa_web;Regression;P2;Atomic77;consultant,pj_p2_a77_panel
